userIncorrect,answer3Script,answer1Audio,answer1,answer3,answer2,testDate,isAnswered,testType,id,levelName,directionsAudio,answer3Audio,multiItemID,section,isCorrect,question,userCorrect,questionScript,multiItemQIDs,answer4,test,typeName,questionAudio,type,questionNumber,typeID,levelNumber,multiItem,testNumber,itemAudio,itemScript,correctAnswer,key,answer1Script,directions,sectionNumber,answer4Audio,isMultiItem,answer4Script,level,createdDateTime,sectionName,item,points,answer2Script,userAnswering,answer2Audio
,,,청소년들을 고려해 가격 거품을 뺀,그동안 눈여겨보지 않던 청소년들을 겨냥한,청소년의 취향을 적극적으로 반영한,2011-04-17T00:00:00,,international,86026,Advanced,,,,40014,,"(4점)
<div class=""boxedpart""><p class=""indent"">
기존의 화장품 업계는 피부 노화로 고민하는 성인들을 위한 제품에만 
주력했었다. 이러한 상황에서 ( ) 제품으로 성공을 일군한 
화장품 회사가 있다. 이 회사는 청소년들이 외모에 대한 관심이 높아 주된 
화장품 소비자층이 될 수 있다고 보았다. 이에 청소년들의 주머니 사정을 
생각해 가격을 최대한 낮추고 청소년들의 피부 특성을 적극적으로 고려하여 
화장품을 개발하였고 이 전략은 크게 성공하였다.
</p></div>",,,,피부 때문에 고민하고 있는 청소년들을 위한,22003,ADV READ 45-46,,86024,46,86024,3,,22,,,3,86026,,※ [45∼46] 다음을 읽고 ( )에 들어갈 내용으로 가장 알맞은 것을 고르십시오.,4,,False,,82030,2011-08-06T17:43:02,Reading,,4,,,
,,,비의 양에 영향을 미치는 요인,비가 내리는 원리를 발견하게 된 과정,인공 강우가 환경에 미치는 영향,2011-04-17T00:00:00,,international,86028,Advanced,,,86027,40014,,이 글의 앞에 올 내용으로 가장 알맞은 것을 고르십시오.,,,"[86028L, 94004L]",비를 내리게 하려는 인간의 다양한 시도,22003,ADV READ 55-57,,85031,55,85031,3,86027,22,,,4,86028,,※ [55∼57] 다음을 읽고 물음에 답하십시오. (각 3점),4,,True,,82030,2011-08-06T18:18:22,Reading,"<p class=""indent"">
이런 노력은 1946년이 되어서야 결실을 맺었다. 그러나 그 원리는 생각보다 
간단했다. 목욕탕처럼 수증기가 많은 곳에 어떤 물체를 놓으면 수증기가 
달라붙어 큰 물방울을 형성하는 것을 관찰할 수 있다. 연구자들은 
이러한 원리를 이용하면 인공적으로 비를 내리게 할 수 있다고 보았다. 
미세한 수증기의 집합체인 구름 속에 ( ) 물질을 넣으면 
큰 물방울이 형성되어 비가 내릴 수 있다고 생각한 것이다.
</p><p class=""indent"">
그런데 문제는 이 물질로 무엇을 이용하느냐 하는 것이었다. 많은 실험 
끝에 드라이아이스나 요오드화은이 가장 효과적으로 사용될 수 있다는 
것을 알게 되었고 결국 1946년 인공 강우 실험은 성공을 거두게 되었다. 
이 물질들은 지금까지도 인공 강우에 가장 많이 사용되고 있다. 현재 일부 
국가에서 가뭄 해결에 인공 강우를 이용하고 있으나 인공 강우가 환경에 
미치는 영향에 대해 우려하는 사람도 있다.
</p>",3,,,
1,,,퇴직 후 준비가 중요하다는 걸 이제야 알았어요.,노인 분들에게 권할 만한 적당한 운동을 찾기가 어렵네요.,하고 싶은 취미가 있어도 같이할 사람이 없으신가 봐요.,2011-04-17T00:00:00,True,international,87001,Advanced,t22-l3-p3b-q01-d,,,36001,False,,4,"<div class=""dialogue"">남자: 얼마 전에 아버님이 퇴직하셨다고 들었는데 잘 지내고 계시죠?</div>
<div class=""dialogue"">여자: 그럼요. 
퇴직 후에도 이런저런 활동하시느라 얼마나 바쁘신지 몰라요. 
정열적으로 활동하시는 건 좋은데 건강이 좀 걱정돼요.</div>
<div class=""dialogue"">남자: _____________________________</div>",,가만히 집에만 계시는 것보다는 활동하시는 게 건강에 좋대요.,22003,ADV LIST 1-4 3pts,t22-l3-p3b-q02,82040,2,82040,3,,22,,,4,87001,,※ [1~4] 두 사람이 대화하고 있습니다. 이어질 내용으로 가장 알맞은 것을 고르십시오. (각 3점),3,,False,,82030,2011-08-05T19:41:47,Listening,,3,,True,
,,,기도가 좁아지면 코를 골게 된다.,소아 코골이는 대부분 비만이 원인이다.,코를 고는 환자 수가 증가하고 있다.,2011-04-17T00:00:00,,international,87004,Advanced,t22-l3-p3b-q08-d,,,36001,,(3점),,"<div class=""dialogue"">여자: 잠잘 때 코를 고는 아이들이 적지 않은데요. 
주된 원인이 어른들과 다르다고 합니다. 어른들은 보통 살이 찌면서 호흡 기관인 기도가 
좁아지기 때문에 코를 고는 경우가 대부분인데 어린이들은 대부분 
목 안에 있는 편도 부위가 커지는 것이 원인이라고 합니다. 한 병원에서 
코를 고는 원인을 분석해 봤더니 편도가 커져서 코를 고는 
성인은 18%인 데 비해 소아는 77%나 되는 것으로 나타났습니다.</div>",,소아 코골이 환자의 증가가 큰 문제이다.,22003,ADV LIST 8-10,t22-l3-p3b-q08,85021,8,85021,3,,22,,,1,87004,,※ [8~10] 다음을 듣고 들은 내용과 같은 것을 고르십시오.,3,,False,,82030,2011-08-05T20:13:39,Listening,,3,,,
,,,제주도 방언은 한국어 옛말 연구의 중요한 자료이다.,제주도의 지형적 특성이 제주도 방언의 소멸 위기를 앞당겼다.,제주도 방언을 보호하기 위해 정부는 여러 정책을 펴고 있다.,2011-04-17T00:00:00,,international,87005,Advanced,t22-l3-p3b-q08-d,,,36001,,(4점),,"<div class=""dialogue"">여자: 제주도 방언이 유네스코 지정 소멸 위기 언어로 등재됐습니다. 
제주도 방언은 소멸 위기 5단계 중 4단계로 아주 심각한 위기에 처해 있는데요. 
제주도는 섬이라는 지형적 특수성을 가지고 있어 고유의 언어를 
잘 보존해 욌고, 제주도 방언은 실제로 고대나 중세 한국어를 연구하는 
데 귀중한 자료로 쓰입니다. 그런데 미디어의 발달과 정부의 
표준어 중심의 국어 정책으로 인해 일상생활에서 제주도 방언을 사용하는 
일이 급격히 줄면서 소멸 위기에까지 이른 것입니다.</div>",,제주도 방언의 언어적 가치가 높아 소멸 위기 언어로 등재되었다.,22003,ADV LIST 8-10,t22-l3-p3b-q10,85021,10,85021,3,,22,,,1,87005,,※ [8~10] 다음을 듣고 들은 내용과 같은 것을 고르십시오.,3,,False,,82030,2011-08-05T20:17:53,Listening,,4,,,
,,,역사적 사건,관련된 실험 결과,전문가의 의견,2011-04-17T00:00:00,,international,87007,Advanced,t22-l3-p3b-q21-d,,86017,36001,,여자가 자기 의견의 근거로 제시한 것은 무엇입니까?,,,,자신의 과거 경험,22003,ADV LIST 21-22,,64092,21,64092,3,86017,22,t22-l3-p3b-q21-i,"<div class=""dialogue"">여자: 행동의 원인을 설명하는 방식이 동양인과 서양인에게서 
동일하게 나타날까요? 이를 알아보기 위해 사람들에게 자신이 잘 알고 지내는 
사람이 최근에 한 좋은 행동을 한 가지씩 적게 하고, 왜 그 사람이 
그런 일을 했을 것 같은지 설명하게 했습니다. 그 결과 서양인들은 
성격적 특질이나 여러 가지 내부적 속성을 통해 그 사람의 행동을 
설명한 반면 동양인은 서양인에 비해 상황적 요인을 들어 설명한 
경우가 두 배나 더 많았다고 하네요. 그런데 이런 차이가 어린 아이들 
사이에서는 나타나지 않았고 사춘기가 지나면서부터 나타나기 시작했다고 
합니다.</div>",3,87007,,※ [21~22] 다음 강연을 듣고 물음에 답하십시오. (각 3점),3,,True,,82030,2011-08-05T21:10:52,Listening,,3,,,
,,,이 정책으로 자원봉사 참여가 늘고 있다.,이 정책에는 물질적 보상책이 포함되어 있다.,이 정책은 일자리 창출에 도움이 되고 있다.,2011-04-17T00:00:00,,international,87009,Advanced,t22-l3-p3b-q23-d,,82043,36001,,들은 내용과 같은 것을 고르십시오.,,,,이 정책에서는 자원봉사의 철학이 드러나 있다.,22003,ADV LIST 23-24,,64093,23,64093,3,82043,22,t22-l3-p3b-q23-i,"<div class=""dialogue"">남자: 최근 정부가 자원봉사 활성화를 위해 봉사자의 실적을 
인증하고 그에 대해 일정한 보상을 제공하겠다는 정책을 내놓았는데요. 교수님, 
실질적으로 도움이 되는 정책이라고 보십니까?</div>
<div class=""dialogue"">여자: 정부가 자원봉사를 몰라도 너무 모른다는 생각이 듭니다. 
자원봉사의 철학은 자발적인 시민 의식과 자율성인데 이를 완전히 무시하는 정책이지요. 
자원봉사의 참의미를 알리고 거기에 동참하도록 하는 게 
아니라 물질적 보상으로 사람을 모으겠다는 것 아닙니까? 이건 
성숙한 사회에서 나올 만한 정책이 아니지요. 이럴 바에는 차라리 
정식으로 고용해 임금을 지불하는 게 합리적이라고 봅니다. 더구나 
인증 기준과 보상 방법도 주먹구구식이라 모든 사람들의 동의를 얻을 
수 있을지 모르겠습니다.</div>",3,87009,,※ [23~24] 다음 대담을 듣고 물음에 답하십시오. (각 3점),3,,True,,82030,2011-08-05T21:19:29,Listening,,3,,,
,,,예측 시스템은 불완전함을 내포하고 있다.,정밀한 예측 시스템을 만드는 게 시급하다.,예측 시스템 중 날씨 예측이 가장 어렵다.,2011-04-17T00:00:00,,international,87012,Advanced,t22-l3-p3b-q25-d,,85027,36001,,남자의 생각으로 가장 알맞은 것을 고르십시오.,,,,예측 시스템을 통해 미래 예측이 빨라질 것이다.,22003,ADV LIST 25-26,,87011,26,87011,3,85027,22,t22-l3-p3b-q25-i,"<div class=""dialogue"">남자: 날씨 예측을 예로 들어 봅시다. 날씨 또한 100% 정확한 
예측은 불가능한데요. 지형, 대기의 운동 등 많은 변수에 영향을 받기 때문이지요. 
특히 한국은 땅이 좁고 굴곡이 많은 지형이라 국지적인 재해가 자주 
일어나는데 이런 경우에는 특히 예측이 어렵습니다. 실제로 수백억 
원의 슈퍼컴퓨터를 보유하고 있으면서도 얼마 전에 내린 폭설을 
예측하지 못했는데요. 이건 당시 한반도 상공에 있던 구름의 이동 
속도가 갑자기 느려진 것이 원인이라고 합니다. 날씨 예측의 경우처럼 
현실의 모든 변수를 고려한 완벽한 예측 시스템을 만드는 것은 불가능합니다. 
결국 인간이 만들어 내는 예측 시스템들은 확률적으로 
믿을 만한 것이지 결코 절대적으로 신뢰할 수 있는 것은 아니라는 
거죠.</div>",1,87012,,※ [25~26] 다음 강연을 듣고 물음에 답하십시오. (각 3점),3,,True,,82030,2011-08-05T21:23:32,Listening,,3,,,
,,,대기업의 경영진을 젊은 세대로 교체하려는 움직임이 일고 있다.,대기업의 경영진이 새로운 세대로 바뀌면서 업계 분위기가 달라지고 있다.,대기업의 경영진이 새로운 세대의 영향으로 경영 방식을 바꾸고 있다.,2011-04-17T00:00:00,,international,87014,Advanced,,,,40014,,"<div class=""boxedpart"">
대기업들 경영진 세대교체로 업계 ‘새바람’
</div>",,,,대기업의 경영진이 기업의 변화를 위해 젊은 인재들을 새로 채용하고 있다.,22003,ADV READ 31-32,,87013,32,87013,3,,22,,,3,87014,,※ [31∼32] 다음은 신문 기사의 제목입니다. 가장 잘 설명한 것을 고르십시오. (각 3점),4,,False,,82030,2011-08-05T21:46:34,Reading,,3,,,
,,,점차 악기에 대한 의존이 커졌다,목소리는 표현력이 풍부하지 못했다,발성을 하는 방식이 변화해 왔다,2011-04-17T00:00:00,,international,87020,Advanced,,,64104,40014,,( )에 들어갈 내용으로 가장 알맞은 것을 고르십시오. (3점),,,,최고의 표현 방법으로 보기 힘들었다,22003,ADV READ 47-48,,64103,48,64103,3,64104,22,,,1,87020,,※ [47∼48] 다음을 읽고 물음에 답하십시오.,4,,True,,82030,2011-08-06T17:58:00,Reading,"<p class=""indent"">
흔히 예술은 표현하고자 하는 인간의 욕구에서 비롯된 것이라고 한다. 
그런데 이러한 욕구를 표현해 내는 방식은 예술 장르마다 다르다. 그 중 
우리는 무용이 인간의 욕구를 어떤 방식으로 표현해 내는가에 주목할 필요가 
있다. 미술이나 음악은 무용과는 달리 어떤 도구에 의존하여 표현한다. 미술은 
그림을 그릴 종이나 물감 같은 도구를 필요로 한다. 또 음악은 최초에는 
인간의 목소리를 표현 수단으로 했겠지만 ( ). 그러나 
무용만은 다른 도구에 의존하지 않는다. 무용은 인간의 몸 자체가 표현의 
수단이다. 그리고 이 점은 무용이 발생된 때부터 현재에 이르기까지 변함이 
없다.
</p>",3,,,
,,,복리의 특징과 원리를 설명하기 위해,원금과 이자의 관계를 이해시키기 위해,단리와 복리의 차이를 보여 주기 위해,2011-04-17T00:00:00,,international,87021,Advanced,,,53174,40014,,필자가 이 글을 쓴 목적을 고르십시오.,,,,큰돈을 만들기 위한 방법을 제시하기 위해,22003,ADV READ 51-52,,82055,51,82055,3,53174,22,,,1,87021,,※ [51∼52] 다음을 읽고 물음에 답하십시오. (각 3점),4,,True,,82030,2011-08-06T18:07:28,Reading,"<p class=""indent"">
예금 이자를 계산하는 방법에는 단리 외에도 복리가 있다. 단리는 처음 
저축한 금액인 원금에만 이자를 주는 방법이지만 복리는 원금에 이자가 생기면 
그 이자에 대해서도 또다시 이자를 계산하여 주는 방법이다. 복리는 초기에는 
이자가 그다지 많지 않지만 어느 정도 시간이 지나 금액이 커지면 그때부터는 
엄청나게 많은 이자가 붙는다. 이는 작은 눈덩이를 뭉쳐 큰 눈덩이를 만들 
때를 생각해 보면 쉽게 이해가 된다. 처음 얼마간은 눈밭에 아무리 눈덩이를 
굴려도 눈덩이가 쉽게 커지지 않는다. 그러나 ( ). 처음 
뭉친 작은 눈덩이를 원금이라고 치고, 그 눈덩이를 굴렸을 때 거기에 새롭게 
더해지는 눈을 이자라고 생각하면 그것을 이해할 수 있을 것이다.
</p>",3,,,
,,,무모한 일을 시도하려면 용기가 필요하다.,작은 시도도 꾸준히 계속하면 성과를 얻을 수 있다.,결과가 어떻게 나오느냐보다 과정이 중요하다.,2011-04-17T00:00:00,,international,88003,Advanced,t22-l3-p3b-q11-d,,,36001,,(3점),,"<div class=""dialogue"">여자: 대기업을 상대로 소송을 내셨는데요. 
개인이 대기업을 상대로 싸워 이기는 것은 거의 불가능하다고 생각들 하는데 이렇게 힘든 
싸움을 강행하시는 이유가 무엇입니까?</div>
<div class=""dialogue"">남자: 네, 어찌 보면 계란으로 바위 치기라고 할 수 있지요. 
바위에 계란 한 번 던진다고 바위가 깨지겠습니까? 
당연히 계란만 깨지겠지만 최소한 흔적은 남는다고 믿습니다. 
그렇게 한 번, 두 번 계속해 나가면 가랑비에 옷이 젖듯 흔적이 쌓여 가지 않겠습니까?</div>",,주위의 도움 없이 혼자 힘으로 하는 것이 중요하다.,22003,ADV LIST 11-13,t22-l3-p3b-q13,53162,13,53162,3,,22,,,3,88003,,※ [11~13] 다음을 듣고 남자가 어떤 생각을 하고 있는지 맞는 것을 고르십시오.,3,,False,,82030,2011-08-05T20:24:46,Listening,,3,,,
,,,업무 평가 방식의 개선 방향에 대해 사원들에게 알린다.,소수의 사원에게 새롭게 바뀌는 평가 방식을 적용해 본다.,업무의 양과 질을 모두 평가하는 평가 방식을 마련한다.,2011-04-17T00:00:00,,international,88005,Advanced,t22-l3-p3b-q16-d,,,36001,,(4점),,"<div class=""dialogue"">여자: 부장님, 여기 보고서 있습니다. 
전에 제안서에서 밝힌 것처럼 업무의 양과 질을 동시에 평가하는 방향으로 설계했고요. 
구체적인 기준도 마련해 놓았습니다. 
다만 시행 전에 시험 삼아 몇몇 사원들을 대상으로 테스트를 해 보면 좋을 것 같은데요.</div>
<div class=""dialogue"">남자: 아, 아직 모의 테스트는 안 했어요? 
테스트 결과가 들어가야 제안서 내용이 설득력을 가질 텐데. 
그 부분을 반영해 보세요.</div>
<div class=""dialogue"">여자: 네, 알겠습니다. 
그 부분을 포함해서 다시 올리도록 하겠습니다.</div>",,새 평가 방식 적용 결과가 포함된 제안서를 다시 작성한다.,22003,ADV LIST 16-18,t22-l3-p3b-q18,64091,18,64091,3,,22,,,3,88005,,※ [16~18] 대화가 끝난 후에 여자가 이어서 할 행동으로 알맞은 것을 고르십시오.,3,,False,,82030,2011-08-05T20:59:24,Listening,,4,,,
,,,영화가 추구하는 특성을 보여 주기 위해,영화 산업의 성장 가능성을 보여 주기 위해,영화 산업의 발전 과정을 설명하기 위해,2011-04-17T00:00:00,,international,88008,Advanced,,,,40014,,"<div class=""boxedpart""><p class=""indent"">
영화 제작자들은 현실을 거의 완벽하게 재현해 내기 위해 끊임없이 노력한다. 
실제보다도 더 실제 같은 영상이야말로 영화인들이 오랫동안 추구해 
온 것이다. 영화가 처음 발명되었을 때부터 지금까지 관객들이 영화에 환호하는 
이유도 바로 이 현실감 때문이다. 영화에 첨단의 과학 기술을 활용하고 
어마어마한 제작비를 쓰는 것 역시 바로 이 현실감을 얻기 위함이다.
</p></div>",,,,영화의 현실감을 살리는 방법을 설명하기 위해,22003,ADV READ 33-34,,88007,34,88007,3,,22,,,1,88008,,※ [33∼34] 다음 글을 쓴 목적으로 가장 알맞은 것을 고르십시오. (각 3점),4,,False,,82030,2011-08-05T21:51:35,Reading,,3,,,
